"íxÇÍì˙êî","ïiñ⁄î‘çÜ","ãüããé“","égópé“","êÊçsÇkÅ^Çs","ÇoÅ^ÇeÅiëóÇËêÊÅj","äiî[ÉçÉP","ïiñ⁄ñºèÃ","ÉIÅ[É_Å[ÇmÇè","éwé¶ì˙","î[ì¸éûçè","éwé¶êîó ","écêîó ","ê∂ééãÊï™","type"
0,"63PY151A080080","9840","9835",0,"MF35","BD1","CRANK CASE PISTON ASSY","00016",20240517,1600,6,6,,"T"
0,"6BMY151A030080","9840","9835",0,"MF35","BD1","CRANK CASE PISTON ASSY","00484",20240517,1600,14,14,,"T"
0,"63P14440000080","8806","9836",0,"MF31","BH1","SILENCER ASSY.","00929",20240517,900,30,30,,"T"
0,"6EM8A410000080","3544","9836",0,"MF31",,"SENSOR UNIT","00496",20240517,1600,5,5,,"T"
0,"6DA8A410020080","3544","9836",0,"MF31",,"SENSOR UNIT","00555",20240517,1100,28,28,,"T"
0,"63P14200880080","3544","9836",0,"MF31",,"INTAKE ASSY.","00277",20240517,900,30,30,,"T"
0,"6EK24410000080","3544","9844",0,"MF32",,"FUEL PUMP ASSY.","00711",20240517,1100,30,30,,"T"
0,"6EKY151S01YY80","9840","9844",0,"MF35",,"CRANKCASE ASSY","00931",20240517,1100,30,30,,"T"
0,"6EKY118B020080","9856","9844",0,"MF35","BEC","HEAD CYL.ASSY.","00840",20240517,1100,30,30,,"T"
0,"6C5Y118B100080","9856","9844",0,"MF35","BEC","HEAD CYL.ASSY.","00609",20240517,1600,20,20,,"T"
0,"6CJY118B100080","9856","9844",0,"MF35","BEC","HEAD CYL.ASSY.","00349",20240517,900,2,2,,"T"
0,"6CJY118B100080","9856","9844",0,"MF35","BEC","HEAD CYL.ASSY.","00350",20240517,1600,18,18,,"T"
0,"6FPY151S020080","9840","9844",0,"MF35",,"CRANKCASE ASSY","00058",20240517,900,30,30,,"T"
0,"6FPY118B010080","9856","9844",0,"MF35","BEC","HEAD CYL.ASSY.","00887",20240517,900,30,30,,"T"
0,"6FP24410000080","3544","9844",0,"MF32",,"FUEL PUMP ASSY.","00683",20240517,900,30,30,,"T"
0,"6GR15111009S80","9515","9853",2,"MF37","BA2","CRANKCASE,1","00405",20240517,1600,21,21,,"D"
0,"6CE15111009S80","9515","9853",2,"MF37","BA3","CRANKCASE,1","00463",20240517,1600,144,144,,"D"
0,"69J11311119S80","9515","9853",1,"MF37","BA1","BODY,CYLINDER 1","00238",20240517,1600,10,10,,"D"
0,"6CE1131111YY80","9840","9853",1,"MF37","BA1","BODY,CYLINDER 1","00781",20240517,1600,54,54,,"D"
0,"6KN11311009S80","9840","9853",2,"MF37","BA2","BODY,CYLINDER 1","00093",20240517,1600,36,36,,"D"
0,"6KA14711000080","7536","9519",0,"MF09",,"MUFF.,1","00802",20240517,1500,140,140,,"D"
0,"6KA45181000080","2720","9519",0,"MF09",,"PLATE","00802",20240517,1000,140,140,,"D"
0,"90344540020080","3873","9519",1,"MF09",,"PLUG,TAPER SCREW","00501",20240517,1000,110,110,,"D"
0,"63P41137060080","6298","9519",0,"MF09",,"GUIDE,EXHAUST","00428",20240517,1500,50,50,,"D"
0,"6GR15311010080","4100","9519",0,"MF09",,"PAN,OIL","00951",20240517,1400,10,10,,"D"
0,"6GR1531B010080","4100","9519",0,"MF09",,"PAN,OIL 2","00952",20240517,1500,10,10,,"D"
0,"6C545181000080","6727","9519",0,"MF09",,"PLATE","00703",20240517,1000,20,20,,"D"
0,"6C5153110100MA","8493","9519",0,"MF09",,"PAN,OIL","00839",20240517,1400,40,40,,"D"
0,"6C541137030080","6298","9519",0,"MF09",,"GUIDE,EXHAUST","00832",20240517,1500,40,40,,"D"
0,"6EK45181010080","7536","9519",0,"MF09",,"PLATE","00830",20240517,1100,110,110,,"D"
0,"63P14711000080","7536","9519",0,"MF09",,"MUFFLER 1","00540",20240517,1100,30,30,,"D"
0,"63P41131010080","2720","9519",0,"MF09",,"MANIFOLD,EXT. 1","00538",20240517,1000,40,40,,"D"
0,"63P45181020080","1227","9519",0,"MF09",,"PLATE","00537",20240517,1100,45,45,,"D"
0,"6DA14711010080","7536","9519",0,"MF09",,"MUFF.,1","00493",20240517,1100,17,17,,"D"
0,"6DA14711110080","7536","9519",0,"MF09",,"MUFF.,1","00086",20240517,1100,3,3,,"D"
0,"6CE41137010080","2798","9519",0,"MF09",,"GUIDE,EXHAUST","00520",20240517,1500,57,57,,"D"
0,"90340260020080","0806","9519",1,"MF09",,"PLUG,STRAIGHT SCREW","00529",20240517,1000,680,680,,"D"
0,"6CB41132010080","7536","9519",0,"MF09",,"MANIFOLD,EXT. 2","00525",20240517,1000,140,140,,"D"
0,"6CB15311010080","6107","9519",0,"MF09",,"PAN,OIL","00518",20240517,1000,140,140,,"D"
0,"6KA45311000080","93B3","9520",1,"MF01","AA1","CASING,LOWER 1","00811",20240517,1000,108,108,,"D"
0,"6KA43800000080","7238","9520",1,"MF01","AA1","POWER TILT&TRIM ASSY.","00804",20240517,1000,50,50,,"D"
0,"6KA45211000080","6107","9520",1,"MF01","AA1","EXTN.","00718",20240517,1100,20,20,,"D"
0,"6E545311070080","93B3","9520",1,"MF01","AA1","CASING,LOWER 1","00198",20240517,1000,90,90,,"D"
0,"6E545311070080","93B3","9520",1,"MF01","AA1","CASING,LOWER 1","00199",20240517,1000,15,15,,"D"
0,"6J945311070080","93B3","9520",1,"MF01","AA1","CASING,LOWER 1","00246",20240517,1000,96,96,,"D"
0,"6AW45311010080","93B3","9520",1,"MF01","AA1","CASING,LOWER 1","00163",20240517,1000,3,3,,"D"
0,"6CE45311000080","93B3","9520",1,"MF01","AA1","CASING,LOWER 1","00202",20240517,1000,48,48,,"D"
0,"6DX45311000080","93B3","9520",1,"MF01","AA1","CASING,LOWER 1","00265",20240517,1000,36,36,,"D"
0,"67F45311010080","93B3","9520",1,"MF01","AA1","CASING,LOWER 1","00205",20240517,1000,20,20,,"D"
0,"62Y44117010080","7536","9520",1,"MF02",,"BRACKET 1","00135",20240517,1000,150,150,,"D"
0,"68813641010080","7536","9520",1,"MF02",,"MANIFOLD,INTAKE 1","00002",20240517,1000,170,170,,"D"
0,"69715787000080","7536","9520",1,"MF02",,"ADAPTOR","00791",20240517,1000,40,40,,"D"
0,"6C581822000080","7536","9520",1,"MF02",,"BRKT,ELECTRIC MOTOR","00116",20240517,1100,60,60,,"D"
0,"6CB1131C000080","7536","9520",1,"MF02",,"COVER,JOINT.","00391",20240517,1000,30,30,,"D"
0,"6CB13446000080","7536","9520",1,"MF02",,"CONNECTOR","00226",20240517,1100,16,16,,"D"
0,"6CB44117000080","8300","9520",1,"MF02",,"BRKT.,1","00330",20240517,1000,50,50,,"D"
0,"6GR43111000080","3020","9520",1,"MF01","AA1","BRKT.,CLAMP(1)","00297",20240517,1000,10,10,,"D"
0,"6GR43112000080","3020","9520",1,"MF01","AA1","BRKT.,CLAMP(2)","00297",20240517,1000,10,10,,"D"
0,"6GR44511000080","2720","9520",1,"MF01",,"COVER,UPR. MOUNT RUB. 1","00296",20240517,1000,20,20,,"D"
0,"6ML43111000080","1002","9520",1,"MF01","AA1","BRKT.,CLAMP(1)","00105",20240517,1600,83,83,,"D"
0,"6ML43112000080","1002","9520",1,"MF01","AA1","BRKT.,CLAMP(2)","00104",20240517,1600,81,81,,"D"
0,"6ML43112A00080","1002","9520",1,"MF01","AA1","BRKT.,CLAMP(2)","00012",20240517,1500,2,2,,"D"
0,"6KA4331100CG80","3525","9520",1,"MF01","AA1","BRACKET SWIVEL(1)","00559",20240517,1000,54,54,,"D"
0,"69J43112030080","7506","9520",1,"MF01","AA1","BRKT.,CLAMP(2)","00782",20240517,1100,50,50,,"D"
0,"6KA4331100CA80","3525","9520",1,"MF01","AA1","BRKT.,SWIVEL (1)","00765",20240517,1000,29,29,,"D"
0,"6DA85991010080","7536","9520",1,"MF02","AA1","BRKT. UNIT","00468",20240517,1000,30,30,,"D"
0,"6KA45111010080","6298","9520",1,"MF01","AA1","CASING,UPPER","00109",20240517,1500,108,108,,"D"
0,"6CE45211100080","3020","9520",1,"MF01","AA1","EXTN.","00880",20240517,1000,17,17,,"D"
0,"6ML43800000080","7238","9520",1,"MF01","AA1","POWER TILT&TRIM ASSY.","00102",20240517,1000,50,50,,"D"
0,"6EK44553000080","2720","9520",1,"MF01","AA1","COVER,LOWER MOUNT","00294",20240517,1000,214,214,,"D"
0,"6EK45111000080","6107","9520",1,"MF01","AA1","CASING,UPPER","00217",20240517,1000,64,64,,"D"
0,"6EK45111100080","6107","9520",1,"MF01","AA1","CASING,UPPER","00906",20240517,1000,36,36,,"D"
0,"6EK14291000080","2720","9520",1,"MF02",,"BRKT.,1","00190",20240517,1000,30,30,,"D"
0,"6EK13446000080","7536","9520",1,"MF02",,"CONNECTOR","00296",20240517,1000,70,70,,"D"
0,"6EK13152020080","8300","9520",1,"MF02",,"STAY,2","00130",20240517,1000,51,51,,"D"
0,"6EK43311000080","9176","9520",1,"MF01","AA1","BRKT.,SWIVEL (1)","00220",20240517,1100,68,68,,"D"
0,"6EK43311100080","9176","9520",1,"MF01","AA1","BRKT.,SWIVEL (1)","00921",20240517,1100,36,36,,"D"
0,"6CE44142200080","7536","9520",1,"MF02","AA1","JT.","00310",20240517,1000,98,98,,"D"
0,"6EK42711010080","9176","9520",1,"MF01","AA1","COWLING,BOTTOM 1","00260",20240517,1100,60,60,,"D"
0,"69J43111030080","7506","9520",1,"MF01",,"BRKT.,CLAMP(1)","00013",20240517,1100,50,50,,"D"
0,"69J43111110080","7506","9520",1,"MF01",,"BRKT.,CLAMP(1)","00872",20240517,1100,50,50,,"D"
0,"6EK11191100080","2720","9520",1,"MF02",,"COVER,CYLINDER HEAD 1","00216",20240517,1000,37,37,,"D"
0,"6EM11191000080","2720","9520",1,"MF02",,"COVER,CYLINDER HEAD 1","00046",20240517,1000,13,13,,"D"
0,"6JD45311000080","93B3","9520",1,"MF01","AA1","CASING,LOWER 1","00701",20240517,1000,16,16,,"D"
0,"62Y43107220080","7238","9520",1,"MF01","AA1","SHOCK ABSORBER SUB-ASSY.","00400",20240517,1000,2,2,,"D"
0,"64J43107020080","7238","9520",1,"MF01","AA1","SHOCK ABSORBER SUB-ASSY.","00895",20240517,1000,3,3,,"D"
0,"6EM14291000080","2720","9520",1,"MF02",,"BRKT.,1","00531",20240517,1000,20,20,,"D"
0,"6GR45311020080","93B3","9520",1,"MF01","AA1","CASING,LOWER 1","00558",20240517,1000,6,6,,"D"
0,"6GR43311020080","9176","9520",1,"MF01","AA1","BRKT.,SWIVEL (1)","00547",20240517,1100,20,20,,"D"
0,"63P42711110080","9176","9520",1,"MF01","AA1","COWLING,BOTTOM 1","00292",20240517,1100,10,10,,"D"
0,"6DA45111100080","6298","9520",1,"MF01","AA1","CASING,UPPER","00542",20240517,1400,4,4,,"D"
0,"63D4536102CA80","1227","9520",1,"MF01","AA1","CAP, LOWER CASING","00192",20240517,1100,35,35,,"D"
0,"69J43800130080","7238","9520",1,"MF01","AA1","POWER TILT&TRIM ASSY.","00442",20240517,1000,60,60,,"D"
0,"6LH43111000080","1002","9520",1,"MF01","AA1","BRKT.,CLAMP(1)","00362",20240517,1000,30,30,,"D"
0,"6LH43112000080","1002","9520",1,"MF01","AA1","BRKT.,CLAMP(2)","00362",20240517,1000,30,30,,"D"
0,"6MA42711000080","9176","9520",1,"MF01","AA1","COWLING,BOTTOM 1","00351",20240517,1100,20,20,,"D"
0,"6CJ42711010080","9176","9520",1,"MF01","AA1","COWLING,BOTTOM 1","00659",20240517,1100,48,48,,"D"
0,"6FP81822100080","2720","9520",1,"MF02",,"BRKT.,ELECTRIC MOTOR","00989",20240517,1000,30,30,,"D"
0,"6DA13152000080","7536","9520",1,"MF02","AA1","STAY,2","00344",20240517,1000,30,30,,"D"
0,"6DA24425000080","2720","9520",1,"MF02","AA1","BRKT.,FUEL PUMP 1","00968",20240517,1000,40,40,,"D"
0,"6DA44176000080","2720","9520",1,"MF02","AA1","BRKT.","00468",20240517,1000,69,69,,"D"
0,"6DA81822000080","7536","9520",1,"MF02","AA1","BRKT.,ELECTRIC MOTOR","00349",20240517,1000,30,30,,"D"
0,"6DV44118000080","2720","9520",1,"MF02","AA1","BRKT.,2","00760",20240517,1000,10,10,,"D"
0,"6DV44142000080","7536","9520",1,"MF02","AA1","JT.","00702",20240517,1000,2,2,,"D"
0,"6DV44176000080","2720","9520",1,"MF02","AA1","BRKT.","00771",20240517,1000,10,10,,"D"
0,"6EK43111000080","7536","9520",1,"MF01",,"BRKT.,CLAMP(1)","00313",20240517,1100,100,100,,"D"
0,"6EK43112000080","7536","9520",1,"MF01",,"BRKT.,CLAMP(2)","00313",20240517,1100,100,100,,"D"
0,"69W4531101YX80","8478","9520",1,"MF01","AA1","CASING,LOWER 1","00289",20240517,1400,38,38,,"D"
0,"62Y4531100YX80","8478","9520",1,"MF01","AA1","CASING,LOWER 1","00060",20240517,1400,2,2,,"D"
0,"61A43311220080","1056","9520",1,"MF01","AA1","BRKT.,SWIVEL (1)","00471",20240517,1000,72,72,,"D"
0,"6BM45211000080","4208","9520",1,"MF01","AA1","EXTN.","00900",20240517,1000,14,14,,"D"
0,"6E542711430080","1056","9520",1,"MF01","AA1","COWLING, BOTTOM 1","00516",20240517,1000,20,20,,"D"
0,"6E545111020080","1056","9520",1,"MF01","AA1","CASING, UPPER","00091",20240517,1000,20,20,,"D"
0,"6C542738000080","8300","9520",1,"MF01","AA1","PLATE,FITTING","00613",20240517,1000,2,2,,"D"
0,"6C545111000080","8478","9520",1,"MF01","AA1","CASING, UPPER","00364",20240517,1400,48,48,,"D"
0,"60X4533200CA80","4818","9520",1,"MF01","AA1","HOUSING,BEARING 2","00541",20240517,1000,11,11,,"D"
0,"6U043311100080","1056","9520",1,"MF01","AA2","BRACKET SWIVEL(1)","00131",20240517,1000,1,1,,"D"
0,"68845341100080","3807","9520",1,"MF01","AA1","PLUG,DRAIN","00385",20240517,1000,500,500,,"D"
0,"6P242738000080","8300","9520",1,"MF01","AA1","PLATE,FITTING","00724",20240517,1000,30,30,,"D"
0,"69J45111100080","6298","9520",1,"MF01","AA1","CASING,UPPER","00002",20240517,1400,30,30,,"D"
0,"6D045361000080","7536","9520",1,"MF01","AA1","CAP, LOWER CASING","00349",20240517,1000,40,40,,"D"
0,"63P44553000080","7536","9520",1,"MF01","AA1","COVER,LOWER MOUNT","00294",20240517,1200,18,18,,"D"
0,"63P44556000080","7536","9520",1,"MF01","AA1","COVER,LOWER MOUNT 2","00299",20240517,1200,36,36,,"D"
0,"63P45111000080","6298","9520",1,"MF01","AA1","CASING, UPPER","00335",20240517,1400,30,30,,"D"
0,"62Y44553010080","7536","9520",1,"MF01","AA1","COVER,LOWER MOUNT","00460",20240517,1000,80,80,,"D"
0,"66344553010080","7536","9520",1,"MF01","AA1","COVER,LOWER MOUNT","00941",20240517,1000,5,5,,"D"
0,"6C544552000080","7536","9520",1,"MF01","AA1","HOUSING, LOWER MOUNT RUBB","00228",20240517,1000,80,80,,"D"
0,"67C44553000080","7536","9520",1,"MF01","AA1","COVER,LOWER MOUNT","00662",20240517,1000,20,20,,"D"
0,"60H44552000080","7536","9520",1,"MF01",,"HSG.,LOWER MOUNT RUBBER 2","00190",20240517,1000,40,40,,"D"
0,"6EK81822010080","7536","9520",1,"MF02",,"BRKT.,ELECTRIC MOTOR","00908",20240517,1000,50,50,,"D"
0,"6FP13446000080","7536","9520",1,"MF02",,"CONNECTOR","00721",20240517,1100,11,11,,"D"
0,"6FP41662000080","7536","9520",1,"MF02",,"BRKT.,2","00700",20240517,1000,50,50,,"D"
0,"6FP42711000080","9176","9520",1,"MF01","AA1","COWLING,BOTTOM 1","00741",20240517,1100,40,40,,"D"
0,"6U118116000080","8775","9522",1,"MF14",,"JOINT, ROD 1","00066",20240517,1000,1,1,,"D"
0,"6U418116000080","8775","9522",1,"MF14",,"JOINT, ROD 1","00068",20240517,1000,2,2,,"D"
0,"6U145501100080","0127","9522",1,"MF14",,"DRIVE SHAFT COMP.","00066",20240517,1000,1,1,,"D"
0,"97D95060120080","3873","9522",1,"MF14",,"BOLT,HEX. DEEP RECESS","00121",20240517,1000,6,6,,"D"
0,"6U118231009480","3525","9522",1,"MF14",,"COVER,VALVE 1","00255",20240517,1500,3,3,,"D"
0,"6U345881000080","93C4","9522",1,"MF16",,"GEAR,1","00126",20240517,1000,6,6,,"D"
0,"93332000U80080","2662","9522",1,"MF14",,"BRG.","00186",20240517,1000,6,6,,"D"
0,"6U345862010080","3693","9522",1,"MF14",,"COUPLING,YOKE","00129",20240517,1500,2,2,,"D"
0,"6U345863010080","3693","9522",1,"MF14",,"STUB,YOKE","00129",20240517,1500,2,2,,"D"
0,"9017030M180080","0806","9522",1,"MF14",,"NUT,HEXAGON","00386",20240517,1000,3,3,,"D"
0,"9021430M060080","3533","9522",1,"MF14",,"WASHER,CLAW","00303",20240517,1000,3,3,,"D"
0,"9011610M480080","3873","9522",1,"MF14",,"BOLT,STUD","00233",20240517,1000,18,18,,"D"
0,"93399999U20080","2662","9522",1,"MF14",,"BEARING","00151",20240517,1000,3,3,,"D"
0,"6U145539000080","4559","9522",1,"MF14",,"SPACER 2","00238",20240517,1200,3,3,,"D"
0,"92017060160080","1604","9522",1,"MF14",,"BOLT,BUTTON HEAD","00233",20240517,1000,12,12,,"D"
0,"6U316393000080","0114","9522",1,"MF14",,"RING,SQUARE 1","00233",20240517,1000,6,6,,"D"
0,"6U116394000080","0114","9522",1,"MF14",,"RING,SQUARE 2","00233",20240517,1000,6,6,,"D"
0,"6U116333000080","0743","9522",1,"MF14",,"SPRING,CLUTCH 1","00150",20240517,1000,6,6,,"D"
0,"71318219A00080","4548","9522",1,"MF14",,"RING,OIL SEAL","00233",20240517,1000,9,9,,"D"
0,"6U116324000080","3567","9522",1,"MF14",,"PLATE,CLUTCH 1","00235",20240517,1000,42,42,,"D"
0,"6U116321000080","8049","9522",1,"MF14",,"PLATE,FRICTION 1","00235",20240517,1100,42,42,,"D"
0,"6U116329000080","3567","9522",1,"MF14",,"PLATE,BACK 1","00233",20240517,1000,6,6,,"D"
0,"99009955000080","5500","9522",1,"MF14",,"CIRCLIP","00233",20240517,1000,6,6,,"D"
0,"9344035M060080","5500","9522",1,"MF14",,"CIRCLIP","00233",20240517,1000,6,6,,"D"
0,"6U145860C00080","943A","9522",1,"MF14",,"UNIVERSAL JOINT ASSY.","00228",20240517,1000,1,1,,"D"
0,"9321022M930080","0114","9522",1,"MF14",,"O-RING","00225",20240517,1000,2,2,,"D"
0,"9321022MF10080","0114","9522",1,"MF14",,"O-RING","00233",20240517,1000,3,3,,"D"
0,"9020916M220080","3567","9522",1,"MF14",,"WASHER","00233",20240517,1000,3,3,,"D"
0,"9017016M270080","0806","9522",1,"MF14",,"NUT,HEXAGON","00234",20240517,1000,3,3,,"D"
0,"9310238M390080","0114","9522",1,"MF14",,"OILSEAL","00233",20240517,1000,3,3,,"D"
0,"9321109MF20080","0114","9522",1,"MF14",,"O-RING","00233",20240517,1000,6,6,,"D"
0,"97527105300080","0159","9522",1,"MF14",,"BOLT,HEXAGON HEAD W/WASHE","00233",20240517,1500,15,15,,"D"
0,"6U113132010080","3873","9522",1,"MF14",,"JT.","00233",20240517,1000,3,3,,"D"
0,"97527105600080","0159","9522",1,"MF14",,"BOLT,HEX. W/WAVE","00233",20240517,1500,9,9,,"D"
0,"6U118421000080","1932","9522",1,"MF14",,"SHIFTER","00233",20240517,1100,3,3,,"D"
0,"6U118422000080","1932","9522",1,"MF14",,"RETAINER, SHIFTER","00233",20240517,1100,3,3,,"D"
0,"9050808M320080","0800","9522",1,"MF14",,"SPRING,TORSION","00233",20240517,1000,3,3,,"D"
0,"91690400180080","5500","9522",1,"MF14",,"PIN SPRING(664)","00233",20240517,1000,3,3,,"D"
0,"91790050120080","2654","9522",1,"MF14",,"PIN, CLEVIS","00233",20240517,1000,3,3,,"D"
0,"91490160180080","7969","9522",1,"MF14",,"PIN, COTTER","00233",20240517,1000,3,3,,"D"
0,"6U146154000080","1932","9522",1,"MF14",,"COVER,HOUSING","00233",20240517,1100,3,3,,"D"
0,"6U145114000080","0114","9522",1,"MF14",,"GASKET, UPPER CASING2","00233",20240517,1000,3,3,,"D"
0,"9011906M460080","7998","9522",1,"MF14",,"BOLT HEXAGON HEAD W/WASHE","00233",20240517,1000,30,30,,"D"
0,"9321128MF50080","0114","9522",1,"MF14",,"O-RING","00233",20240517,1000,3,3,,"D"
0,"9010508M560080","3873","9522",1,"MF14",,"BOLT,FLG.","00233",20240517,1000,12,12,,"D"
0,"6U117055000080","3637","9522",1,"MF14",,"BRACKET","00233",20240517,1000,3,3,,"D"
0,"9048014M570080","6463","9522",1,"MF14",,"GROMMET","00233",20240517,1000,3,3,,"D"
0,"6U18272J000080","3533","9522",1,"MF14",,"PLATE,EARTH 1","00233",20240517,1000,3,3,,"D"
0,"97780506100080","3873","9522",1,"MF14",,"SCREW,OVEL HEAD TAPPING","00233",20240517,1000,3,3,,"D"
0,"93210091920080","0114","9522",1,"MF14",,"O-RING","00233",20240517,1000,3,3,,"D"
0,"9010508M580080","3873","9522",1,"MF14",,"BOLT,FLG.","00233",20240517,1000,3,3,,"D"
0,"6U115361000080","0114","9522",1,"MF14",,"GAUGE,LEVEL","00233",20240517,1000,3,3,,"D"
0,"6U115333000080","3533","9522",1,"MF14",,"COVER","00233",20240517,1000,3,3,,"D"
0,"9010106M020080","3873","9522",1,"MF14",,"BOLT HEXAGON","00233",20240517,1000,3,3,,"D"
0,"6KA45571000080","93C4","9523",1,"MF16","AC1","GEAR,2","00809",20240517,1000,48,48,,"D"
0,"6KA45561000080","93C4","9523",1,"MF16","AC1","GEAR,1","00809",20240517,1000,48,48,,"D"
0,"6KA45631000080","93C7","9523",1,"MF16","AC1","CLUTCH,DOG","00751",20240517,1000,4,4,,"D"
0,"6KA4555100A080","93C4","9523",1,"MF16","AC1","PINION(æ≤√›)","00809",20240517,1000,48,48,,"D"
0,"6ML45631000080","93C7","9523",1,"MF16","AC1","CLUTCH,DOG","00104",20240517,1000,129,129,,"D"
0,"93311944A00080","4553","9523",1,"MF11","AC1","BRG.","00296",20240517,1100,5,5,,"D"
0,"93332000420080","2662","9523",1,"MF11",,"BRG.","00001",20240517,1000,4,4,,"D"
0,"93306015010080","2662","9523",1,"MF11",,"BRG.","00001",20240517,1000,4,4,,"D"
0,"6GR45571000080","93C4","9523",1,"MF16","AC1","GEAR,2","00001",20240517,1000,4,4,,"D"
0,"6GR45631000080","93C7","9523",1,"MF16","AC1","CLUTCH,DOG","00296",20240517,1000,5,5,,"D"
0,"6GR45611000080","93B4","9523",1,"MF16","AC1","SHAFT,PROPELLER","00001",20240517,1000,4,4,,"D"
0,"6GR45561000080","93C4","9523",1,"MF16","AC1","GEAR,1","00001",20240517,1000,4,4,,"D"
0,"6GR4555100A080","93C4","9523",1,"MF16","AC1","PINION","00001",20240517,1000,4,4,,"D"
0,"93399999670080","2662","9523",1,"MF11",,"BRG.","00296",20240517,1000,5,5,,"D"
0,"6GR4551100YX80","93B4","9523",1,"MF16","AC1","SHAFT,DRIVE 1","00240",20240517,1000,1,1,,"D"
0,"6GR4551110YX80","93B4","9523",1,"MF16","AC1","SHAFT, DRIVE 1","00016",20240517,1000,4,4,,"D"
0,"93341930200080","7565","9523",1,"MF11","AC1","BRG.","00445",20240517,1000,40,40,,"D"
0,"6JD4555100A080","93C4","9523",1,"MF16","AC1","PINION","00625",20240517,1000,14,14,,"D"
0,"6JD45561000080","93C4","9523",1,"MF16","AC1","GEAR,1","00625",20240517,1000,14,14,,"D"
0,"93317635B50080","2662","9523",1,"MF11",,"BRG.","00458",20240517,1000,13,13,,"D"
0,"6AW4557100XX80","93C4","9523",1,"MF16","AC1","GEAR 2(13T)","00623",20240517,1000,14,14,,"D"
0,"6AW4556100YX80","93C4","9523",1,"MF16","AC1","GEAR 1","00541",20240517,1000,17,17,,"D"
0,"6AW4557100YX80","93C4","9523",1,"MF16","AC1","GEAR 2(13T)","00542",20240517,1000,17,17,,"D"
0,"6CE4556100YX80","93C4","9523",1,"MF16","AC1","GEAR,1(40)","00075",20240517,1000,19,19,,"D"
0,"6CE4557100YX80","93C4","9523",1,"MF16","AC1","GEAR 2(13T)","00075",20240517,1000,19,19,,"D"
0,"6AW4555100A080","93C4","9523",1,"MF16","AC1","PINION","00541",20240517,1000,17,17,,"D"
0,"6CE4555100A080","93C4","9523",1,"MF16","AC1","PINION","00075",20240517,1000,19,19,,"D"
0,"6CE45631000080","93C7","9523",1,"MF16","AC1","CLUTCH,DOG","00666",20240517,1000,99,99,,"D"
0,"93341670V00080","7565","9523",1,"MF11","AC1","BEARING","00239",20240517,1000,30,30,,"D"
0,"93341340190080","7565","9523",1,"MF11","AC1","BRG.","00384",20240517,1000,40,40,,"D"
0,"6KA42723008D80","4151","9525",1,"MF14","AE2","COVER,BOTTOM","00797",20240517,1000,34,34,,"D"
0,"6KA4272300CE80","4151","9525",1,"MF14","AE2","COVER,BOTTOM","00790",20240517,1000,66,66,,"D"
0,"6KA44555000080","0616","9525",1,"MF14","AE2","MOUNT,RUBBER LOWER SIDE","00800",20240517,1000,200,200,,"D"
0,"6KA44120000080","8775","9525",1,"MF14","AE2","GEAR SHIFT HANDLE ASSY.","00784",20240517,1000,100,100,,"D"
0,"6KA44190000080","8775","9525",1,"MF14","AE2","JT. SHIFT R0D COMP.","00256",20240517,1000,60,60,,"D"
0,"6KA14750000080","944J","9525",1,"MF14","AE2","SILENCER ASSY.","00794",20240517,1000,80,80,,"D"
0,"6KA82553000080","7922","9525",1,"MF14",,"WIRE,LEAD EXTENSION","00799",20240517,1000,83,83,,"D"
0,"6KA4555100B080","93C4","9525",1,"MF16","AE2","PINION(∑ﬁ¨∏√›)","00756",20240517,1000,52,52,,"D"
0,"6KB45561000080","93C4","9525",1,"MF16","AE2","GEAR,1","00756",20240517,1000,52,52,,"D"
0,"6KB45571000080","93C4","9525",1,"MF16","AE2","GEAR,2","00756",20240517,1000,52,52,,"D"
0,"6KB45611000080","93B4","9525",1,"MF16","AE2","SHAFT,PROPELLER","00756",20240517,1000,52,52,,"D"
0,"63P45511010080","93B4","9525",1,"MF16","AE2","SHAFT,DRIVE 1","00094",20240517,1000,5,5,,"D"
0,"64J45511400080","93B4","9525",1,"MF16","AE2","SHAFT, DRIVE 1","00070",20240517,1000,5,5,,"D"
0,"67C45511100080","93B4","9525",1,"MF16","AE2","SHAFT, DRIVE 1","00122",20240517,1000,5,5,,"D"
0,"67F45511100080","93B4","9525",1,"MF16","AE2","SHAFT, DRIVE 1","00102",20240517,1000,4,4,,"D"
0,"68V45511300080","93B4","9525",1,"MF16","AE2","SHAFT, DRIVE 1","00120",20240517,1000,4,4,,"D"
0,"69G45511200080","93B4","9525",1,"MF16","AE2","SHAFT, DRIVE 1","00030",20240517,1000,1,1,,"D"
0,"6EK45511000080","93B4","9525",1,"MF16","AE2","SHAFT,DRIVE 1","00061",20240517,1000,4,4,,"D"
0,"6G545511020080","93B4","9525",1,"MF16","AE2","SHAFT,DRIVE 1","00114",20240517,1000,15,15,,"D"
0,"67F45511300080","93B4","9525",1,"MF16","AE2","SHAFT, DRIVE 1","00101",20240517,1000,3,3,,"D"
0,"6DY45384000080","1826","9525",1,"MF14",,"NUT","00861",20240517,1000,19,19,,"D"
0,"6ML15362000080","4545","9525",1,"MF18","AE2","PLUG,OIL LEVEL","00100",20240517,1000,50,50,,"D"
0,"6GR44311000080","6451","9525",1,"MF14",,"HSG.,WATER PUMP","00297",20240517,1000,2,2,,"D"
